canonical_id,classification,issue,original_id,document_locale,source_path,line_start,line_end,record_id
ADS-DECISION005,misleading_or_unsupported,I3,ADS-DECISION005-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/design-architecture/platform-selection/ai-platform-decision-framework.md,192,201,en--agentic-ai-platform__design-architecture__platform-selection__ai-platform-decision-framework.md.json
ADS-DECISION005,misleading_or_unsupported,I3,ADS-DECISION005-ko,ko,docs/agentic-ai-platform/design-architecture/platform-selection/ai-platform-decision-framework.md,192,201,ko--agentic-ai-platform__design-architecture__platform-selection__ai-platform-decision-framework.md.json
ADS-DECISION006,misleading_or_unsupported,I4,ADS-DECISION006-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/design-architecture/platform-selection/ai-platform-decision-framework.md,280,302,en--agentic-ai-platform__design-architecture__platform-selection__ai-platform-decision-framework.md.json
ADS-DECISION006,misleading_or_unsupported,I4,ADS-DECISION006-ko,ko,docs/agentic-ai-platform/design-architecture/platform-selection/ai-platform-decision-framework.md,280,302,ko--agentic-ai-platform__design-architecture__platform-selection__ai-platform-decision-framework.md.json
ADS-DECISION007,confirmed_incorrect,I2,ADS-DECISION007-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/design-architecture/platform-selection/ai-platform-decision-framework.md,345,351,en--agentic-ai-platform__design-architecture__platform-selection__ai-platform-decision-framework.md.json
ADS-DECISION007,confirmed_incorrect,I2,ADS-DECISION007-ko,ko,docs/agentic-ai-platform/design-architecture/platform-selection/ai-platform-decision-framework.md,345,351,ko--agentic-ai-platform__design-architecture__platform-selection__ai-platform-decision-framework.md.json
ADS-DECISION008,misleading_or_unsupported,I5,ADS-DECISION008-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/design-architecture/platform-selection/ai-platform-decision-framework.md,367,370,en--agentic-ai-platform__design-architecture__platform-selection__ai-platform-decision-framework.md.json
ADS-DECISION008,misleading_or_unsupported,I5,ADS-DECISION008-ko,ko,docs/agentic-ai-platform/design-architecture/platform-selection/ai-platform-decision-framework.md,367,370,ko--agentic-ai-platform__design-architecture__platform-selection__ai-platform-decision-framework.md.json
ADS-DECISION009,misleading_or_unsupported,I2,ADS-DECISION009-en,en,src/components/DecisionFrameworkTables/PlatformComparisonMatrix.js,22,31,en--agentic-ai-platform__design-architecture__platform-selection__ai-platform-decision-framework.md.json
ADS-DECISION009,misleading_or_unsupported,I2,ADS-DECISION009-ko,ko,src/components/DecisionFrameworkTables/PlatformComparisonMatrix.js,22,31,ko--agentic-ai-platform__design-architecture__platform-selection__ai-platform-decision-framework.md.json
ADS-DESIDX001,confirmed_incorrect,I5,ADS-DESIDX001-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/design-architecture/index.md,25,30,en--agentic-ai-platform__design-architecture__index.md.json
ADS-DESIDX001,confirmed_incorrect,I5,ADS-DESIDX001-ko,ko,docs/agentic-ai-platform/design-architecture/index.md,25,30,ko--agentic-ai-platform__design-architecture__index.md.json
ADS-DISAGG-001,misleading_or_unsupported,I2,ADS-DISAGG-001-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/inference-optimization/disaggregated-serving.md,24,24,en--agentic-ai-platform__model-serving__inference-optimization__disaggregated-serving.md.json
ADS-DISAGG-001,misleading_or_unsupported,I2,ADS-DISAGG-001-ko,ko,docs/agentic-ai-platform/model-serving/inference-optimization/disaggregated-serving.md,24,24,ko--agentic-ai-platform__model-serving__inference-optimization__disaggregated-serving.md.json
ADS-DISAGG-002,misleading_or_unsupported,I2,ADS-DISAGG-002-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/inference-optimization/disaggregated-serving.md,34,35,en--agentic-ai-platform__model-serving__inference-optimization__disaggregated-serving.md.json
ADS-DISAGG-002,misleading_or_unsupported,I2,ADS-DISAGG-002-ko,ko,docs/agentic-ai-platform/model-serving/inference-optimization/disaggregated-serving.md,34,35,ko--agentic-ai-platform__model-serving__inference-optimization__disaggregated-serving.md.json
ADS-DISAGG-003,misleading_or_unsupported,I2,ADS-DISAGG-003-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/inference-optimization/disaggregated-serving.md,75,79,en--agentic-ai-platform__model-serving__inference-optimization__disaggregated-serving.md.json
ADS-DISAGG-003,misleading_or_unsupported,I2,ADS-DISAGG-003-ko,ko,docs/agentic-ai-platform/model-serving/inference-optimization/disaggregated-serving.md,75,79,ko--agentic-ai-platform__model-serving__inference-optimization__disaggregated-serving.md.json
ADS-DISAGG-004,misleading_or_unsupported,I2,ADS-DISAGG-004-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/inference-optimization/disaggregated-serving.md,81,134,en--agentic-ai-platform__model-serving__inference-optimization__disaggregated-serving.md.json
ADS-DISAGG-004,misleading_or_unsupported,I2,ADS-DISAGG-004-ko,ko,docs/agentic-ai-platform/model-serving/inference-optimization/disaggregated-serving.md,81,134,ko--agentic-ai-platform__model-serving__inference-optimization__disaggregated-serving.md.json
ADS-DISAGG-005,misleading_or_unsupported,I2,ADS-DISAGG-005-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/inference-optimization/disaggregated-serving.md,140,161,en--agentic-ai-platform__model-serving__inference-optimization__disaggregated-serving.md.json
ADS-DISAGG-005,misleading_or_unsupported,I2,ADS-DISAGG-005-ko,ko,docs/agentic-ai-platform/model-serving/inference-optimization/disaggregated-serving.md,140,161,ko--agentic-ai-platform__model-serving__inference-optimization__disaggregated-serving.md.json
ADS-DISAGG-006,confirmed_incorrect,I1,ADS-DISAGG-006-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/inference-optimization/disaggregated-serving.md,174,199,en--agentic-ai-platform__model-serving__inference-optimization__disaggregated-serving.md.json
ADS-DISAGG-006,confirmed_incorrect,I1,ADS-DISAGG-006-ko,ko,docs/agentic-ai-platform/model-serving/inference-optimization/disaggregated-serving.md,174,199,ko--agentic-ai-platform__model-serving__inference-optimization__disaggregated-serving.md.json
ADS-DISAGG-007,confirmed_incorrect,I1,ADS-DISAGG-007-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/inference-optimization/disaggregated-serving.md,215,235,en--agentic-ai-platform__model-serving__inference-optimization__disaggregated-serving.md.json
ADS-DISAGG-007,confirmed_incorrect,I1,ADS-DISAGG-007-ko,ko,docs/agentic-ai-platform/model-serving/inference-optimization/disaggregated-serving.md,215,235,ko--agentic-ai-platform__model-serving__inference-optimization__disaggregated-serving.md.json
ADS-DISAGG-008,confirmed_incorrect,I1,ADS-DISAGG-008-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/inference-optimization/disaggregated-serving.md,197,199,en--agentic-ai-platform__model-serving__inference-optimization__disaggregated-serving.md.json
ADS-DISAGG-008,confirmed_incorrect,I1,ADS-DISAGG-008-ko,ko,docs/agentic-ai-platform/model-serving/inference-optimization/disaggregated-serving.md,197,199,ko--agentic-ai-platform__model-serving__inference-optimization__disaggregated-serving.md.json
ADS-DISAGG-009,confirmed_incorrect,I1,ADS-DISAGG-009-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/inference-optimization/disaggregated-serving.md,200,212,en--agentic-ai-platform__model-serving__inference-optimization__disaggregated-serving.md.json
ADS-DISAGG-009,confirmed_incorrect,I1,ADS-DISAGG-009-ko,ko,docs/agentic-ai-platform/model-serving/inference-optimization/disaggregated-serving.md,200,212,ko--agentic-ai-platform__model-serving__inference-optimization__disaggregated-serving.md.json
ADS-DISAGG-010,misleading_or_unsupported,I1,ADS-DISAGG-010-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/inference-optimization/disaggregated-serving.md,253,269,en--agentic-ai-platform__model-serving__inference-optimization__disaggregated-serving.md.json
ADS-DISAGG-010,misleading_or_unsupported,I1,ADS-DISAGG-010-ko,ko,docs/agentic-ai-platform/model-serving/inference-optimization/disaggregated-serving.md,253,269,ko--agentic-ai-platform__model-serving__inference-optimization__disaggregated-serving.md.json
ADS-DISAGG-011,misleading_or_unsupported,I2,ADS-DISAGG-011-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/inference-optimization/disaggregated-serving.md,272,274,en--agentic-ai-platform__model-serving__inference-optimization__disaggregated-serving.md.json
ADS-DISAGG-011,misleading_or_unsupported,I2,ADS-DISAGG-011-ko,ko,docs/agentic-ai-platform/model-serving/inference-optimization/disaggregated-serving.md,272,274,ko--agentic-ai-platform__model-serving__inference-optimization__disaggregated-serving.md.json
ADS-DISAGG-012,confirmed_incorrect,I5,ADS-DISAGG-012-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/inference-optimization/disaggregated-serving.md,184,184,en--agentic-ai-platform__model-serving__inference-optimization__disaggregated-serving.md.json
ADS-DISAGG-012,confirmed_incorrect,I5,ADS-DISAGG-012-ko,ko,docs/agentic-ai-platform/model-serving/inference-optimization/disaggregated-serving.md,184,184,ko--agentic-ai-platform__model-serving__inference-optimization__disaggregated-serving.md.json
ADS-EKSOPEN001,misleading_or_unsupported,I2,ADS-EKSOPEN001-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/design-architecture/platform-selection/agentic-ai-solutions-eks.md,52,58,en--agentic-ai-platform__design-architecture__platform-selection__agentic-ai-solutions-eks.md.json
ADS-EKSOPEN001,misleading_or_unsupported,I2,ADS-EKSOPEN001-ko,ko,docs/agentic-ai-platform/design-architecture/platform-selection/agentic-ai-solutions-eks.md,52,58,ko--agentic-ai-platform__design-architecture__platform-selection__agentic-ai-solutions-eks.md.json
ADS-EKSOPEN002,confirmed_incorrect,I4,ADS-EKSOPEN002-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/design-architecture/platform-selection/agentic-ai-solutions-eks.md,102,114,en--agentic-ai-platform__design-architecture__platform-selection__agentic-ai-solutions-eks.md.json
ADS-EKSOPEN002,confirmed_incorrect,I4,ADS-EKSOPEN002-ko,ko,docs/agentic-ai-platform/design-architecture/platform-selection/agentic-ai-solutions-eks.md,102,114,ko--agentic-ai-platform__design-architecture__platform-selection__agentic-ai-solutions-eks.md.json
ADS-EKSOPEN003,confirmed_incorrect,I1,ADS-EKSOPEN003-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/design-architecture/platform-selection/agentic-ai-solutions-eks.md,124,128,en--agentic-ai-platform__design-architecture__platform-selection__agentic-ai-solutions-eks.md.json
ADS-EKSOPEN003,confirmed_incorrect,I1,ADS-EKSOPEN003-ko,ko,docs/agentic-ai-platform/design-architecture/platform-selection/agentic-ai-solutions-eks.md,124,128,ko--agentic-ai-platform__design-architecture__platform-selection__agentic-ai-solutions-eks.md.json
ADS-EKSOPEN004,misleading_or_unsupported,I2,ADS-EKSOPEN004-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/design-architecture/platform-selection/agentic-ai-solutions-eks.md,159,179,en--agentic-ai-platform__design-architecture__platform-selection__agentic-ai-solutions-eks.md.json
ADS-EKSOPEN004,misleading_or_unsupported,I2,ADS-EKSOPEN004-ko,ko,docs/agentic-ai-platform/design-architecture/platform-selection/agentic-ai-solutions-eks.md,159,179,ko--agentic-ai-platform__design-architecture__platform-selection__agentic-ai-solutions-eks.md.json
ADS-EKSOPEN005,misleading_or_unsupported,I2,ADS-EKSOPEN005-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/design-architecture/platform-selection/agentic-ai-solutions-eks.md,191,204,en--agentic-ai-platform__design-architecture__platform-selection__agentic-ai-solutions-eks.md.json
ADS-EKSOPEN005,misleading_or_unsupported,I2,ADS-EKSOPEN005-ko,ko,docs/agentic-ai-platform/design-architecture/platform-selection/agentic-ai-solutions-eks.md,191,206,ko--agentic-ai-platform__design-architecture__platform-selection__agentic-ai-solutions-eks.md.json
ADS-EKSOPEN006,confirmed_incorrect,I2,ADS-EKSOPEN006-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/design-architecture/platform-selection/agentic-ai-solutions-eks.md,211,220,en--agentic-ai-platform__design-architecture__platform-selection__agentic-ai-solutions-eks.md.json
ADS-EKSOPEN006,confirmed_incorrect,I2,ADS-EKSOPEN006-ko,ko,docs/agentic-ai-platform/design-architecture/platform-selection/agentic-ai-solutions-eks.md,213,222,ko--agentic-ai-platform__design-architecture__platform-selection__agentic-ai-solutions-eks.md.json
ADS-EKSOPEN007,misleading_or_unsupported,I3,ADS-EKSOPEN007-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/design-architecture/platform-selection/agentic-ai-solutions-eks.md,262,267,en--agentic-ai-platform__design-architecture__platform-selection__agentic-ai-solutions-eks.md.json
ADS-EKSOPEN007,misleading_or_unsupported,I3,ADS-EKSOPEN007-ko,ko,docs/agentic-ai-platform/design-architecture/platform-selection/agentic-ai-solutions-eks.md,264,269,ko--agentic-ai-platform__design-architecture__platform-selection__agentic-ai-solutions-eks.md.json
ADS-EKSOPEN008,confirmed_incorrect,I2,ADS-EKSOPEN008-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/design-architecture/platform-selection/agentic-ai-solutions-eks.md,303,343,en--agentic-ai-platform__design-architecture__platform-selection__agentic-ai-solutions-eks.md.json
ADS-EKSOPEN008,confirmed_incorrect,I2,ADS-EKSOPEN008-ko,ko,docs/agentic-ai-platform/design-architecture/platform-selection/agentic-ai-solutions-eks.md,305,345,ko--agentic-ai-platform__design-architecture__platform-selection__agentic-ai-solutions-eks.md.json
ADS-EKSOPEN009,confirmed_incorrect,I2,ADS-EKSOPEN009-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/design-architecture/platform-selection/agentic-ai-solutions-eks.md,355,355,en--agentic-ai-platform__design-architecture__platform-selection__agentic-ai-solutions-eks.md.json
ADS-EKSOPEN010,confirmed_incorrect,I1,ADS-EKSOPEN010-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/design-architecture/platform-selection/agentic-ai-solutions-eks.md,429,443,en--agentic-ai-platform__design-architecture__platform-selection__agentic-ai-solutions-eks.md.json
ADS-EKSOPEN010,confirmed_incorrect,I1,ADS-EKSOPEN010-ko,ko,docs/agentic-ai-platform/design-architecture/platform-selection/agentic-ai-solutions-eks.md,431,445,ko--agentic-ai-platform__design-architecture__platform-selection__agentic-ai-solutions-eks.md.json
ADS-EKSOPEN011,misleading_or_unsupported,I2,ADS-EKSOPEN011-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/design-architecture/platform-selection/agentic-ai-solutions-eks.md,569,572,en--agentic-ai-platform__design-architecture__platform-selection__agentic-ai-solutions-eks.md.json
ADS-EKSOPEN011,misleading_or_unsupported,I2,ADS-EKSOPEN011-ko,ko,docs/agentic-ai-platform/design-architecture/platform-selection/agentic-ai-solutions-eks.md,571,574,ko--agentic-ai-platform__design-architecture__platform-selection__agentic-ai-solutions-eks.md.json
ADS-EKSOPEN012,verification_pending,I1,ADS-EKSOPEN012-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/design-architecture/platform-selection/agentic-ai-solutions-eks.md,578,596,en--agentic-ai-platform__design-architecture__platform-selection__agentic-ai-solutions-eks.md.json
